Configured with email username  None , password  False
_sa_instance_state, elasticsearch, id, intensity, negativity, position, recommended, timestamp, url, user_id
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef426fd0>","61","1130","0","0","5","1","2021-08-12 08:15:54.322596","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/6b053383d8ab220c4e96ee92595d68b3/web/OPS/cciobjects.json&hash=f007b49e4fcd1f9774a6#/pages/1","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef42d0d0>","13","1131","0","0","0","1","2021-08-12 08:16:18.458042","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1330/articles/1424641/18/7","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef42d190>","25","1132","1","0","1","1","2021-08-12 08:16:19.654627","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1330/articles/1424641/2/1","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef42d250>","26","1133","0","0","2","1","2021-08-12 08:16:21.011097","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/6b053383d8ab220c4e96ee92595d68b3/web/OPS/cciobjects.json&hash=cab32c831ddc218f1cba#/pages/12-13","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef42d310>","92","1134","0","1","3","1","2021-08-12 08:16:22.477885","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/2b3377bd19b6e1d90557bf6fdfa58588/web/OPS/cciobjects.json&hash=a9d085d1cd7a00f86e41#/pages/20-21","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef42d3d0>","17","1135","0","0","4","1","2021-08-12 08:16:23.637012","https://krant.trouw.nl/titles/trouw/8321/publications/1326/articles/1425363/12/1","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef42d490>","73","1136","0","0","5","1","2021-08-12 08:16:24.573616","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1330/articles/1424641/14/1","7",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef42d550>","23","1137","1","1","0","1","2021-08-13 08:20:57.477768","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1331/articles/1425362/2/2","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef42d610>","69","1138","0","0","1","1","2021-08-13 08:20:58.392948","https://www.nrc.nl/nieuws/2021/08/11/oliver-sacks-en-zijn-troetelberenpak-a4054407#20210812-79748-204","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef42d6d0>","45","1139","1","1","2","1","2021-08-13 08:20:59.489832","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1331/articles/1425362/37/2","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef42d790>","27","1140","0","0","3","1","2021-08-13 08:20:59.980674","https://www.nrc.nl/nieuws/2021/08/12/kwartaalresultaat-deliveroo-ziet-ook-na-de-lockdown-verkopen-toenemen-a4054496#20210812-79748-304","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef42d850>","63","1141","0","1","4","1","2021-08-13 08:21:01.013427","https://www.nrc.nl/nieuws/2021/08/12/zonnestelsel-nasa-kans-op-botsing-ruimterots-en-aarde-licht-toegenomen-a4054507#20210812-79748-102","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef42d910>","100","1142","0","0","5","1","2021-08-13 08:21:01.717410","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25595/articles/1425365/31/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef42d9d0>","89","1143","0","0","0","1","2021-08-13 08:51:03.403868","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25595/articles/1425365/7/2","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef42da90>","88","1144","0","1","1","1","2021-08-13 08:51:04.119670","https://krant.trouw.nl/titles/trouw/8321/publications/1326/articles/1425363/2/4","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef42db50>","19","1145","0","0","2","1","2021-08-13 08:51:04.561851","https://www.nrc.nl/nieuws/2021/08/12/tokio-2020-australische-olympiers-wekenlang-in-quarantaine-a4054477#20210812-79748-310","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef42dc10>","97","1146","0","0","3","1","2021-08-13 08:51:04.925810","https://www.nrc.nl/nieuws/2021/08/11/twintig-jaar-nadat-de-term-bedacht-is-verdwijnt-de-plofkip-uit-de-schappen-a4054459#20210812-79748-301","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef42dcd0>","4","1147","1","1","4","1","2021-08-13 08:51:05.180880","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25595/articles/1425365/32/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef42dd90>","94","1148","0","1","5","1","2021-08-13 08:51:05.861384","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1331/articles/1425362/20/3","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef42de50>","26","1149","2","0","0","1","2021-08-13 10:26:21.859569","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1331/articles/1425362/18/3","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef42df10>","5","1150","0","0","1","1","2021-08-13 10:26:22.495759","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1332/articles/1426047/2/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef42dfd0>","14","1151","0","0","2","1","2021-08-13 10:26:24.929823","https://www.nrc.nl/nieuws/2021/08/11/abn-amro-zet-geld-opzij-voor-claim-van-79-miljoen-euro-van-duitse-belastingdienst-a4054493#20210812-79748-304","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef4340d0>","43","1152","0","0","3","1","2021-08-13 10:26:26.800595","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/a305c3c47bb6c5edfc48992a6587e752/web/OPS/cciobjects.json&hash=476e566e635b225138ee#/pages/4","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef434190>","89","1153","0","0","4","1","2021-08-13 10:26:27.793055","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25595/articles/1425365/7/2","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef434250>","77","1154","0","1","5","1","2021-08-13 10:26:29.253213","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/2b3377bd19b6e1d90557bf6fdfa58588/web/OPS/cciobjects.json&hash=a9d085d1cd7a00f86e41#/pages/20-21","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef434310>","30","1155","0","0","0","1","2021-08-13 10:26:53.958961","https://krant.trouw.nl/titles/trouw/8321/publications/1327/articles/1426048/12/7","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef4343d0>","43","1156","0","0","1","1","2021-08-13 10:26:55.175740","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/a305c3c47bb6c5edfc48992a6587e752/web/OPS/cciobjects.json&hash=476e566e635b225138ee#/pages/4","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef434490>","45","1157","1","1","2","1","2021-08-13 10:26:56.079361","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1331/articles/1425362/37/2","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef434550>","5","1158","0","0","3","1","2021-08-13 10:26:56.410500","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1332/articles/1426047/2/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef434610>","44","1159","0","1","4","1","2021-08-13 10:26:57.364010","https://krant.trouw.nl/titles/trouw/8321/publications/1327/articles/1426048/3/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef4346d0>","69","1160","0","0","5","1","2021-08-13 10:26:57.922480","https://www.nrc.nl/nieuws/2021/08/11/oliver-sacks-en-zijn-troetelberenpak-a4054407#20210812-79748-204","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef434790>","29","1161","0","1","0","1","2021-08-13 10:27:05.830681","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/a305c3c47bb6c5edfc48992a6587e752/web/OPS/cciobjects.json&hash=d4075016d5786ca6ce56#/pages/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef434850>","45","1162","1","1","1","1","2021-08-13 10:27:07.163224","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1331/articles/1425362/37/2","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef434910>","31","1163","0","0","2","1","2021-08-13 10:27:08.782295","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/2b3377bd19b6e1d90557bf6fdfa58588/web/OPS/cciobjects.json&hash=a2b3929df007d11396f7#/pages/25","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef4349d0>","84","1164","0","0","3","1","2021-08-13 10:27:10.249437","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/2b3377bd19b6e1d90557bf6fdfa58588/web/OPS/cciobjects.json&hash=78a3d5ec1df5ce137b42#/pages/20-21","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef434a90>","32","1165","0","0","4","1","2021-08-13 10:27:11.462099","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/a305c3c47bb6c5edfc48992a6587e752/web/OPS/cciobjects.json&hash=c3e7a4498bfd282a840b#/pages/4","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef434b50>","69","1166","0","0","5","1","2021-08-13 10:27:11.782418","https://www.nrc.nl/nieuws/2021/08/11/oliver-sacks-en-zijn-troetelberenpak-a4054407#20210812-79748-204","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef434c10>","19","1167","0","0","0","1","2021-08-13 10:27:22.790466","https://www.nrc.nl/nieuws/2021/08/12/tokio-2020-australische-olympiers-wekenlang-in-quarantaine-a4054477#20210812-79748-310","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef434cd0>","83","1168","0","0","1","1","2021-08-13 10:27:23.152497","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/2b3377bd19b6e1d90557bf6fdfa58588/web/OPS/cciobjects.json&hash=73ad4c47e85873e18fed#/pages/20-21","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef434d90>","23","1169","1","1","2","1","2021-08-13 10:27:23.835060","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1331/articles/1425362/2/2","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef434e50>","16","1170","0","2","3","1","2021-08-13 10:27:27.194956","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/2b3377bd19b6e1d90557bf6fdfa58588/web/OPS/cciobjects.json&hash=ece04ce6222d920db8c1#/pages/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef434f10>","63","1171","0","1","4","1","2021-08-13 10:27:27.319994","https://www.nrc.nl/nieuws/2021/08/12/zonnestelsel-nasa-kans-op-botsing-ruimterots-en-aarde-licht-toegenomen-a4054507#20210812-79748-102","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef434fd0>","71","1172","0","0","5","1","2021-08-13 10:27:28.484222","https://www.nrc.nl/nieuws/2021/08/11/uren-zoeken-in-back-up-naar-de-scherpe-foto-a4054461#20210812-79748-110","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef43b0d0>","63","1173","0","1","0","1","2021-08-13 10:27:44.275509","https://www.nrc.nl/nieuws/2021/08/12/zonnestelsel-nasa-kans-op-botsing-ruimterots-en-aarde-licht-toegenomen-a4054507#20210812-79748-102","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef43b190>","23","1174","1","1","1","1","2021-08-13 10:27:45.074070","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1331/articles/1425362/2/2","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef43b250>","91","1175","0","1","2","1","2021-08-13 10:27:46.338023","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/2b3377bd19b6e1d90557bf6fdfa58588/web/OPS/cciobjects.json&hash=73408001420b420343a0#/pages/34","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef43b310>","90","1176","0","0","3","1","2021-08-13 10:27:48.257678","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/a305c3c47bb6c5edfc48992a6587e752/web/OPS/cciobjects.json&hash=406ea73878d14465e773#/pages/32","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef43b3d0>","83","1177","0","0","4","1","2021-08-13 10:27:49.770045","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/2b3377bd19b6e1d90557bf6fdfa58588/web/OPS/cciobjects.json&hash=73ad4c47e85873e18fed#/pages/20-21","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef43b490>","52","1178","2","0","5","1","2021-08-13 10:27:51.152527","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1332/articles/1426047/23/2","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef43b550>","34","1179","0","1","0","1","2021-08-14 10:23:33.767533","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1333/articles/1426718/3/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef43b610>","52","1180","2","0","1","1","2021-08-14 10:23:33.797072","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1332/articles/1426047/23/2","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef43b6d0>","91","1181","0","0","2","1","2021-08-14 10:23:33.821716","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/f47ab41d6f732c4695babb65a727c8ce/web/OPS/cciobjects.json&hash=600a923f991b1d7917d6#/pages/50","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef43b790>","43","1182","0","0","3","1","2021-08-14 10:23:34.360571","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1332/articles/1426047/9/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef43b850>","48","1183","0","0","4","1","2021-08-14 10:23:34.381378","https://krant.trouw.nl/titles/trouw/8321/publications/1327/articles/1426048/2/7","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef43b910>","14","1184","0","0","5","1","2021-08-14 10:23:34.749897","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1333/articles/1426718/24/3","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef43b9d0>","56","1185","0","0","0","1","2021-08-16 09:00:11.190623","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25652/articles/1427404/36/2","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef43ba90>","47","1186","0","0","1","1","2021-08-16 09:00:12.405326","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25652/articles/1427404/39/5","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef43bb50>","48","1187","0","1","2","1","2021-08-16 09:00:12.579631","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1334/articles/1427410/47/3","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef43bc10>","34","1188","0","0","3","1","2021-08-16 09:00:12.719841","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/ebc333d2416b23b740a2ca03fc8a780d/web/OPS/cciobjects.json&hash=958f1c6795eb752d9516#/pages/26","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef43bcd0>","13","1189","1","0","4","1","2021-08-16 09:00:12.822911","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1334/articles/1427410/47/4","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef43bd90>","14","1190","0","1","5","1","2021-08-16 09:00:13.590941","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25652/articles/1427404/27/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef43be50>","14","1191","0","1","0","1","2021-08-16 09:00:27.647111","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25652/articles/1427404/27/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef43bf10>","50","1192","0","0","1","1","2021-08-16 09:00:28.384747","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25652/articles/1427404/6/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef43bfd0>","26","1193","0","0","2","1","2021-08-16 09:00:28.589569","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25652/articles/1427404/3/1","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef4430d0>","10","1194","0","0","3","1","2021-08-16 09:00:29.584105","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1334/articles/1427410/47/5","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef443190>","13","1195","1","0","4","1","2021-08-16 09:00:31.103295","https://krant.volkskrant.nl/titles/volkskrant/7929/publications/1334/articles/1427410/47/4","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef443250>","36","1196","1","0","5","1","2021-08-16 09:00:31.698355","https://krant.trouw.nl/titles/trouw/8321/publications/1329/articles/1427403/5/2","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef443310>","20","1197","0","0","0","1","2021-08-16 09:00:41.366574","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25652/articles/1427404/3/2","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef4433d0>","4","1198","1","1","1","1","2021-08-16 09:00:42.291703","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/ebc333d2416b23b740a2ca03fc8a780d/web/OPS/cciobjects.json&hash=e16a45aef20c002500cc#/pages/8","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef443490>","39","1199","0","0","2","1","2021-08-16 09:00:43.178112","https://krant.ad.nl/titles/algemeendagblad/7908/publications/25652/articles/1427404/11/2","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef443550>","6","1200","0","1","3","1","2021-08-16 09:00:44.263930","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/ebc333d2416b23b740a2ca03fc8a780d/web/OPS/cciobjects.json&hash=b8a4bec5613d5de71aa4#/pages/2-3","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef443610>","22","1201","1","0","4","1","2021-08-16 09:00:44.556296","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/ebc333d2416b23b740a2ca03fc8a780d/web/OPS/cciobjects.json&hash=c29cb90f237a972e00b8#/pages/2-3","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef4436d0>","37","1202","0","0","5","1","2021-08-16 09:00:45.497226","https://krant.trouw.nl/titles/trouw/8321/publications/1329/articles/1427403/8/4","8",
"<sqlalchemy.orm.state.InstanceState object at 0x7f24ef443790>","37","1203","0","2","0","1","2021-08-17 05:30:48.801841","https://digitalekrant.telegraaf.nl/static/cci/index.html?epub=https://digitalekrant.telegraaf.nl/cdn/premium/ebc333d2416b23b740a2ca03fc8a780d/web/OPS/cciobjects.json&hash=c90f2fa59019602f1e4e#/pages/38-39","8",
